aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date
1.1387,2.988,3.1127,3.301,4.5452,0.6575,0.2658,4.7871,5.6915,0.536676,0.000291,0.056016,0.036384,0.001025,0.003485,0.002364,0.034917,2.7906,0.082074,0.023778,1.114828,3.1127,0.126379,0.150447,4.1825,0.000185,5.8521,2022-02-04
1.139411,2.9607,3.1111,3.2831,4.5243,0.6609,0.2664,4.7931,5.6627,0.537272,0.000291,0.056065,0.036314,0.001026,0.00349,0.002365,0.035015,2.7659,0.081722,0.02398,1.115554,3.1111,0.126953,0.150464,4.185,0.000185,5.8867,2022-02-07
1.138972,2.9843,3.114,3.302,4.5303,0.6575,0.2663,4.787,5.6626,0.536859,0.000291,0.056037,0.036285,0.001025,0.003493,0.002364,0.035003,2.7783,0.081344,0.023957,1.115095,3.114,0.126869,0.150307,4.1835,0.000185,5.8763,2022-02-08
1.139516,2.9901,3.1119,3.2922,4.5227,0.6574,0.2662,4.7771,5.6686,0.537009,0.000291,0.056034,0.03623,0.001026,0.003498,0.002365,0.034994,2.7806,0.081382,0.024,1.115628,3.1119,0.127354,0.150347,4.1855,0.000184,5.875,2022-02-09
1.139584,3.0026,3.1187,3.3013,4.5271,0.6579,0.266,4.7791,5.6648,0.537189,0.000292,0.055953,0.036217,0.001026,0.003501,0.002365,0.034969,2.7965,0.081657,0.023987,1.115694,3.1187,0.127829,0.150512,4.1858,0.000184,5.8768,2022-02-10
1.140469,2.9918,3.1123,3.2865,4.5213,0.6593,0.2666,4.7755,5.6723,0.537137,0.000292,0.055778,0.036092,0.001026,0.003489,0.002367,0.034935,2.7882,0.081657,0.02391,1.116561,3.1123,0.127889,0.150354,4.189,0.000185,5.881,2022-02-11
1.14115,2.9913,3.1132,3.2927,4.5323,0.6596,0.2668,4.7626,5.6847,0.537306,0.000292,0.055463,0.03632,0.001027,0.003494,0.002369,0.034751,2.7842,0.081769,0.024027,1.117227,3.1132,0.128613,0.150422,4.1915,0.000185,5.8776,2022-02-14
1.140197,2.9869,3.1096,3.2906,4.5337,0.6587,0.2664,4.7373,5.6714,0.536768,0.000292,0.055375,0.036301,0.001027,0.003496,0.002367,0.034619,2.7729,0.081558,0.023745,1.116353,3.1096,0.129279,0.150153,4.188,0.000184,5.8601,2022-02-15
1.139244,2.9913,3.1117,3.2885,4.5201,0.6601,0.2662,4.7523,5.6675,0.536306,0.000293,0.055662,0.036172,0.001026,0.003496,0.002365,0.034716,2.7785,0.081569,0.023722,1.115183,3.1117,0.129331,0.150187,4.1845,0.000184,5.8618,2022-02-16
1.13904,3.0102,3.1162,3.2964,4.5384,0.6602,0.2663,4.7611,5.684,0.536347,0.000293,0.055746,0.036237,0.001026,0.003497,0.002364,0.034828,2.7985,0.081428,0.023738,1.114953,3.1158,0.129308,0.150176,4.1838,0.000184,5.8688,2022-02-17
1.13972,3.0049,3.1165,3.293,4.5488,0.6605,0.266,4.7554,5.6952,0.536723,0.000292,0.055765,0.036428,0.001026,0.003494,0.002366,0.034832,2.8,0.081548,0.023773,1.115619,3.1165,0.130433,0.150193,4.1863,0.000184,5.8739,2022-02-18
1.140197,3.0105,3.1129,3.2869,4.5467,0.6621,0.2666,4.7463,5.6963,0.536871,0.000292,0.056074,0.036394,0.001027,0.003498,0.002367,0.035056,2.8051,0.081384,0.023755,1.116115,3.1129,0.130325,0.150269,4.188,0.000183,5.8768,2022-02-21
1.139244,3.0118,3.1077,3.2818,4.566,0.6605,0.2663,4.7343,5.6884,0.53632,0.000292,0.05615,0.036471,0.001026,0.003502,0.002365,0.0351,2.8061,0.081395,0.023736,1.115287,3.1077,0.129692,0.150265,4.1845,0.000183,5.8719,2022-02-22
1.138836,3.0233,3.1099,3.2781,4.5423,0.6612,0.2662,4.7406,5.6868,0.536107,0.000291,0.05603,0.036366,0.001026,0.003511,0.002364,0.034914,2.8189,0.081556,0.0237,1.114902,3.1099,0.128966,0.150041,4.183,0.000183,5.8649,2022-02-23
1.140605,3.0177,3.1077,3.2852,4.5625,0.6634,0.2665,4.7241,5.6688,0.536789,0.000292,0.056129,0.036459,0.001027,0.003499,0.002368,0.035119,2.8277,0.081858,0.023737,1.116605,3.1077,0.129445,0.150097,4.1895,0.000184,5.8754,2022-02-24
1.143056,3.0049,3.1004,3.2792,4.5424,0.6634,0.2667,4.7032,5.6191,0.537707,0.000292,0.055669,0.036352,0.00103,0.003492,0.002373,0.034684,2.8109,0.081699,0.023754,1.119063,3.1004,0.129046,0.149679,4.1985,0.000184,5.8535,2022-02-25
1.143736,3.0167,3.0937,3.2912,4.5345,0.665,0.2674,4.6971,5.6167,0.537787,0.000292,0.055957,0.036349,0.00103,0.003487,0.002374,0.034872,2.8101,0.081862,0.023681,1.119759,3.0937,0.128451,0.149819,4.201,0.000184,5.8572,2022-02-28
1.141967,3.0427,3.0926,3.3091,4.5674,0.6648,0.267,4.7004,5.6263,0.536824,0.000292,0.055541,0.03639,0.001028,0.003489,0.00237,0.034795,2.8361,0.081956,0.023614,1.118027,3.0926,0.12837,0.149761,4.1945,0.000184,5.8507,2022-03-01
1.142375,3.048,3.0905,3.2954,4.5643,0.6647,0.2671,4.6689,5.5903,0.536858,0.000293,0.05537,0.036489,0.001029,0.00348,0.002371,0.034807,2.8386,0.081738,0.023623,1.118397,3.0906,0.128142,0.149361,4.196,0.000184,5.8523,2022-03-02
1.141014,3.0544,3.0911,3.3141,4.55,0.663,0.2662,4.6537,5.609,0.5363,0.000291,0.055408,0.036253,0.001028,0.003482,0.002368,0.034599,2.8402,0.081394,0.023588,1.117064,3.0911,0.129252,0.149572,4.191,0.000183,5.8278,2022-03-03
1.140741,3.0614,3.0808,3.2947,4.5578,0.663,0.2663,4.6144,5.5823,0.536022,0.000291,0.055153,0.036304,0.001028,0.003457,0.002368,0.034496,2.8375,0.081186,0.023507,1.116768,3.0808,0.128076,0.148877,4.19,0.000183,5.8234,2022-03-04
1.137867,3.0899,3.0654,3.2822,4.54,0.6613,0.2658,4.5398,5.5174,0.534767,0.000291,0.054688,0.036332,0.001023,0.003415,0.002362,0.034296,2.8774,0.080514,0.023593,1.113969,3.0654,0.127833,0.148383,4.1795,0.000183,5.7892,2022-03-07
1.138836,3.0663,3.0672,3.265,4.5183,0.6618,0.2658,4.5415,5.4829,0.534989,0.00029,0.054342,0.036234,0.001027,0.003387,0.002364,0.033968,2.8612,0.080027,0.023487,1.114872,3.0672,0.12647,0.147814,4.183,0.000183,5.7725,2022-03-08
1.1387,3.0449,3.066,3.2484,4.4992,0.6619,0.2657,4.5644,5.4841,0.534912,0.000291,0.054382,0.036107,0.001027,0.003392,0.002364,0.033989,2.85,0.080033,0.023334,1.114769,3.0659,0.12596,0.147578,4.1825,0.000183,5.7736,2022-03-09
1.139244,3.0566,3.0781,3.2647,4.5111,0.6623,0.2659,4.6255,5.5108,0.53514,0.000292,0.054875,0.036081,0.001028,0.003408,0.002365,0.034158,2.8559,0.080487,0.023345,1.115361,3.0784,0.126745,0.147591,4.1845,0.000183,5.7885,2022-03-10
1.140469,3.0789,3.0813,3.2806,4.5024,0.6626,0.2665,4.6071,5.4832,0.535428,0.000293,0.054895,0.036011,0.00103,0.0034,0.002367,0.034309,2.8741,0.080234,0.02337,1.11662,3.0814,0.126422,0.14776,4.189,0.000183,5.8057,2022-03-11
1.142647,3.0544,3.0773,3.2945,4.4854,0.662,0.2665,4.5873,5.476,0.536056,0.000293,0.054855,0.035709,0.001032,0.003393,0.002372,0.034247,2.8556,0.080233,0.023425,1.118753,3.0773,0.125772,0.147727,4.197,0.000183,5.8055,2022-03-14
1.145642,3.0253,3.0786,3.281,4.4823,0.661,0.2673,4.6078,5.4748,0.537554,0.000294,0.054999,0.035599,0.001036,0.003387,0.002378,0.03435,2.8358,0.08029,0.023443,1.121655,3.0786,0.125706,0.147504,4.208,0.000184,5.7987,2022-03-15
1.144553,3.0189,3.0761,3.2914,4.4685,0.6599,0.2676,4.6063,5.4812,0.53727,0.000293,0.055097,0.035499,0.001037,0.003381,0.002376,0.034295,2.8343,0.080398,0.023411,1.120559,3.0761,0.125362,0.147101,4.204,0.000184,5.7987,2022-03-16
1.138972,3.0613,3.0815,3.3018,4.4498,0.6586,0.2661,4.6232,5.5053,0.535197,0.000292,0.054902,0.035189,0.001034,0.003416,0.002364,0.034283,2.863,0.080205,0.023287,1.115035,3.0815,0.12582,0.146903,4.1835,0.000183,5.779,2022-03-17
1.142239,3.0961,3.0994,3.322,4.479,0.661,0.2669,4.6568,5.5217,0.536698,0.000293,0.05525,0.035345,0.001037,0.003474,0.002371,0.034594,2.8911,0.080358,0.023338,1.118233,3.0994,0.126086,0.148608,4.1955,0.000183,5.8034,2022-03-18
1.142783,3.1131,3.0961,3.3307,4.5033,0.6599,0.2665,4.6361,5.5256,0.536459,0.000293,0.055183,0.035218,0.001037,0.003465,0.002372,0.03461,2.9032,0.080212,0.023223,1.118856,3.0961,0.125881,0.148071,4.1975,0.000184,5.7977,2022-03-21
1.146731,3.1104,3.0976,3.3425,4.5005,0.6627,0.2312,4.6277,5.5339,0.538151,0.000294,0.05521,0.035116,0.001039,0.003444,0.00238,0.034584,2.8945,0.080336,0.023197,1.122751,3.0976,0.125004,0.1475,4.212,0.000184,5.8205,2022-03-22
1.147003,3.1406,3.104,3.3487,4.5107,0.6618,0.2273,4.6453,5.5911,0.538248,0.000293,0.055319,0.034785,0.001038,0.003472,0.002381,0.034564,2.9331,0.080462,0.023123,1.123077,3.104,0.125742,0.147602,4.213,0.000184,5.8126,2022-03-23
1.152857,3.1733,3.119,3.3691,4.5469,0.6645,0.2305,4.6592,5.5893,0.541292,0.000295,0.055331,0.035,0.001043,0.003472,0.002393,0.034683,2.951,0.080796,0.023241,1.128869,3.119,0.125821,0.147997,4.2345,0.000185,5.8375,2022-03-24
1.14959,3.1684,3.1112,3.3671,4.5513,0.6631,0.2304,4.6486,5.5693,0.539727,0.000294,0.055337,0.034595,0.001039,0.003462,0.002386,0.034557,2.9389,0.080767,0.023182,1.12567,3.1112,0.126101,0.147351,4.2225,0.000185,5.8193,2022-03-25
1.145914,3.1591,3.0963,3.3684,4.5168,0.6611,0.2302,4.6177,5.5382,0.537634,0.000293,0.055175,0.034434,0.001036,0.003434,0.002379,0.034521,2.9244,0.08071,0.023101,1.122041,3.0963,0.124989,0.146773,4.209,0.000184,5.8059,2022-03-28
1.14959,3.1561,3.1015,3.3707,4.5156,0.6626,0.2306,4.6336,5.5232,0.539351,0.000294,0.055494,0.034013,0.001039,0.003458,0.002386,0.034652,2.9087,0.081108,0.023131,1.12555,3.1015,0.125056,0.146493,4.2225,0.000185,5.8092,2022-03-29
1.145778,3.1606,3.1033,3.3663,4.5248,0.6613,0.2297,4.6706,5.5125,0.537721,0.000293,0.055619,0.034357,0.001036,0.003471,0.002378,0.034616,2.9243,0.080948,0.023048,1.121489,3.1033,0.125384,0.146587,4.2085,0.000184,5.7994,2022-03-30
1.144281,3.1569,3.1077,3.3636,4.5559,0.6621,0.2301,4.6964,5.5234,0.536956,0.000293,0.055432,0.034373,0.001036,0.003473,0.002375,0.034603,2.9314,0.080858,0.023005,1.120292,3.1077,0.126349,0.147267,4.203,0.000184,5.814,2022-03-31
1.146731,3.1516,3.1049,3.3683,4.5575,0.6644,0.2304,4.6614,5.5335,0.537752,0.000293,0.055474,0.034492,0.001037,0.00346,0.00238,0.034732,2.916,0.081376,0.022867,1.122751,3.1049,0.126373,0.146867,4.212,0.000184,5.8227,2022-04-01
1.147276,3.1576,3.1064,3.3661,4.553,0.6623,0.2309,4.6563,5.5254,0.537888,0.000293,0.055451,0.034427,0.001037,0.003462,0.002381,0.034749,2.9161,0.081683,0.022847,1.123344,3.1064,0.126036,0.147009,4.214,0.000185,5.8169,2022-04-04
1.148773,3.1823,3.1107,3.3794,4.5582,0.6631,0.2308,4.6313,5.5322,0.538572,0.000294,0.055904,0.034427,0.001038,0.003476,0.002385,0.034908,2.9319,0.082171,0.022988,1.12478,3.1107,0.126125,0.147442,4.2195,0.000185,5.8101,2022-04-05
1.148092,3.1959,3.0995,3.3754,4.53,0.6627,0.2312,4.5944,5.5095,0.538161,0.000294,0.05588,0.034053,0.001038,0.003457,0.002383,0.03499,2.9287,0.082187,0.022727,1.124144,3.0995,0.12605,0.146796,4.217,0.000184,5.8031,2022-04-06
1.147956,3.1653,3.1023,3.3574,4.5232,0.663,0.2303,4.601,5.5139,0.537942,0.000294,0.05552,0.034113,0.001038,0.003461,0.002383,0.034785,2.9134,0.082097,0.022606,1.1241,3.1023,0.125585,0.146651,4.2165,0.000184,5.7883,2022-04-07
1.149045,3.1565,3.0982,3.3525,4.5163,0.6636,0.2301,4.5845,5.5164,0.538456,0.000294,0.055597,0.03409,0.00104,0.003452,0.002281,0.034724,2.9039,0.082079,0.02239,1.125257,3.0982,0.125966,0.146195,4.2205,0.000185,5.7909,2022-04-08
1.151087,3.1454,3.0991,3.356,4.5222,0.6643,0.2304,4.6034,5.5053,0.53931,0.000294,0.055661,0.033934,0.001042,0.003436,0.002285,0.034816,2.8892,0.081922,0.022916,1.127376,3.0991,0.125871,0.146146,4.228,0.000185,5.7975,2022-04-11
1.154626,3.1417,3.1049,3.3522,4.5517,0.6658,0.23,4.6121,5.5218,0.541082,0.000295,0.055923,0.033802,0.001045,0.003428,0.002292,0.034897,2.8898,0.081386,0.023128,1.130903,3.1049,0.126033,0.145694,4.241,0.000186,5.814,2022-04-12
1.151768,3.1496,3.1005,3.3472,4.5314,0.6645,0.2287,4.5757,5.4967,0.539773,0.000295,0.055555,0.033684,0.001043,0.003437,0.002287,0.034729,2.8966,0.081262,0.023229,1.128103,3.1005,0.125721,0.144873,4.2305,0.000185,5.791,2022-04-13
1.149998,3.1492,3.1127,3.3609,4.5179,0.6633,0.2294,4.5978,5.5402,0.538779,0.000294,0.055478,0.033656,0.001041,0.003448,0.002283,0.034654,2.8742,0.081106,0.023257,1.12637,3.1127,0.125528,0.145407,4.224,0.000185,5.7743,2022-04-14
1.152584,3.1349,3.1195,3.3545,4.4903,0.6637,0.2301,4.5764,5.5285,0.539791,0.000295,0.055479,0.033517,0.001043,0.003441,0.002288,0.034732,2.8686,0.081117,0.023367,1.128903,3.1195,0.12581,0.145717,4.2335,0.000185,5.8065,2022-04-15
1.154066,3.1305,3.1178,3.3568,4.4948,0.6653,0.2303,4.5785,5.5296,0.540444,0.000296,0.055534,0.03349,0.00104,0.00344,0.002291,0.034777,2.862,0.081269,0.023388,1.13037,3.1178,0.125973,0.145375,4.239,0.000185,5.7922,2022-04-18
1.164291,3.1638,3.126,3.3924,4.4884,0.6689,0.2315,4.6173,5.5676,0.545295,0.000298,0.055942,0.033076,0.001054,0.003451,0.002312,0.034934,2.8866,0.081519,0.023324,1.1404,3.1259,0.12643,0.146035,4.2765,0.000186,5.8309,2022-04-20
1.16715,3.1863,3.1405,3.431,4.5138,0.6678,0.2319,4.645,5.596,0.546522,0.000299,0.056209,0.033452,0.001057,0.003468,0.002317,0.035155,2.9053,0.081766,0.023049,1.143109,3.1405,0.126778,0.146489,4.287,0.000187,5.8548,2022-04-21
1.172323,3.1681,3.1554,3.419,4.5113,0.6675,0.2318,4.6664,5.6079,0.548888,0.0003,0.056463,0.03348,0.001062,0.003466,0.002328,0.035341,2.8932,0.08216,0.023027,1.148144,3.1554,0.126927,0.147028,4.306,0.000188,5.884,2022-04-22
1.179842,3.126,3.1591,3.4048,4.5306,0.6666,0.2332,4.681,5.5564,0.55226,0.000302,0.056666,0.033657,0.001069,0.003481,0.002342,0.03541,2.867,0.082764,0.023092,1.155508,3.1591,0.127493,0.147891,4.3335,0.000189,5.894,2022-04-25
1.184574,3.1275,3.169,3.4178,4.5441,0.6633,0.2344,4.6691,5.546,0.554423,0.000301,0.056692,0.0341,0.001074,0.003487,0.002352,0.035458,2.8836,0.083042,0.023393,1.159988,3.169,0.127839,0.148605,4.351,0.000189,5.8885,2022-04-26
1.186208,3.1068,3.1594,3.4014,4.526,0.6645,0.2353,4.6376,5.4815,0.555276,0.000302,0.056821,0.03416,0.001074,0.003448,0.002355,0.035557,2.8615,0.08326,0.023393,1.161588,3.1594,0.127045,0.148313,4.357,0.00019,5.8965,2022-04-27
1.18648,3.102,3.1529,3.3986,4.4946,0.6643,0.2356,4.5929,5.4617,0.555403,0.000302,0.056869,0.033829,0.001074,0.003443,0.002356,0.035587,2.8458,0.083599,0.023488,1.161885,3.1529,0.12676,0.148005,4.358,0.00019,5.8775,2022-04-28
1.187841,3.1086,3.15,3.4133,4.4928,0.6585,0.236,4.5881,5.4474,0.55603,0.000301,0.056906,0.033414,0.001075,0.003434,0.002358,0.035653,2.836,0.083295,0.02349,1.163219,3.15,0.126767,0.147773,4.363,0.00019,5.8462,2022-04-29
1.181035,3.1409,3.157,3.4054,4.4572,0.6564,0.2347,4.6044,5.4702,0.552742,0.000299,0.056868,0.033601,0.001068,0.003457,0.002345,0.035479,2.8379,0.082786,0.023365,1.156337,3.157,0.126004,0.147589,4.338,0.000189,5.8197,2022-05-05
1.188794,3.1105,3.152,3.4022,4.4303,0.6561,0.2363,4.6027,5.3998,0.556288,0.000301,0.057044,0.033464,0.001074,0.003431,0.00236,0.035787,2.809,0.083171,0.023514,1.164121,3.152,0.127146,0.147157,4.3665,0.00019,5.8733,2022-05-06
1.191381,3.0689,3.1494,3.3819,4.4171,0.6564,0.2363,4.6031,5.3838,0.557463,0.000302,0.056861,0.033444,0.001077,0.003429,0.002365,0.035557,2.7877,0.083356,0.023464,1.166684,3.1494,0.127339,0.147201,4.376,0.000191,5.8695,2022-05-09
1.193422,3.034,3.1487,3.3655,4.4153,0.6513,0.2372,4.6285,5.4053,0.558425,0.000301,0.056626,0.033708,0.001077,0.00343,0.002369,0.035365,2.7581,0.083338,0.02328,1.168622,3.1487,0.126718,0.147021,4.3835,0.000191,5.8627,2022-05-10
1.193559,3.0434,3.1514,3.3649,4.4029,0.651,0.2372,4.6168,5.4002,0.558489,0.000301,0.056769,0.033634,0.001077,0.003429,0.00237,0.035431,2.7589,0.083776,0.023141,1.168755,3.1514,0.126541,0.147461,4.384,0.000191,5.8699,2022-05-11
1.193422,3.0413,3.1551,3.3749,4.4091,0.6522,0.2384,4.6132,5.3676,0.558411,0.000301,0.056616,0.033786,0.001076,0.003417,0.002369,0.035468,2.7588,0.083831,0.02298,1.168591,3.1551,0.126353,0.147404,4.3835,0.00019,5.8695,2022-05-12
1.196009,3.0211,3.1476,3.3738,4.3803,0.6473,0.2399,4.5604,5.3628,0.559621,0.000301,0.056724,0.034101,0.001079,0.003414,0.002375,0.035465,2.7426,0.083772,0.022833,1.171154,3.1476,0.126472,0.147585,4.393,0.00019,5.8556,2022-05-13
1.196553,3.0671,3.159,3.4241,4.3878,0.6476,0.2404,4.5915,5.4188,0.559876,0.000301,0.056487,0.034016,0.001079,0.003439,0.002376,0.035464,2.7737,0.083726,0.022707,1.171656,3.159,0.126402,0.147726,4.395,0.00019,5.8586,2022-05-17
1.194375,3.0854,3.1682,3.4256,4.4186,0.6511,0.24,4.6303,5.4789,0.558889,0.0003,0.056624,0.033943,0.001077,0.003456,0.002371,0.035348,2.7919,0.083737,0.022297,1.169555,3.1682,0.127067,0.147955,4.387,0.00019,5.8744,2022-05-18
1.199548,3.0688,3.1701,3.4251,4.464,0.6523,0.2413,4.6215,5.4427,0.56137,0.0003,0.056618,0.034321,0.001082,0.003459,0.002382,0.035494,2.7749,0.084036,0.022275,1.174589,3.1701,0.127176,0.147922,4.406,0.00019,5.8984,2022-05-19
1.196962,3.0894,3.1839,3.4289,4.5187,0.655,0.2405,4.6497,5.4798,0.560274,0.000298,0.056791,0.034408,0.001079,0.003468,0.002376,0.03535,2.8034,0.084047,0.021972,1.172056,3.1839,0.127583,0.148053,4.3965,0.00019,5.8932,2022-05-20
1.194988,3.1115,3.1866,3.4286,4.5083,0.6558,0.2402,4.6449,5.498,0.559293,0.0003,0.05637,0.03437,0.001078,0.003459,0.002373,0.035373,2.8302,0.084037,0.021892,1.170123,3.1866,0.128079,0.147896,4.3893,0.000189,5.901,2022-05-23
1.196145,3.1084,3.1936,3.4322,4.5446,0.6606,0.2387,4.6879,5.5178,0.559728,0.000299,0.056658,0.034377,0.001078,0.003475,0.002375,0.035423,2.8272,0.084054,0.021863,1.171256,3.1936,0.128437,0.148384,4.3935,0.00019,5.9298,2022-05-24
1.19492,3.1131,3.1973,3.4218,4.5664,0.6596,0.237,4.7063,5.4983,0.559155,0.000299,0.056648,0.034585,0.001077,0.003473,0.002372,0.035355,2.8278,0.083872,0.021885,1.170119,3.1973,0.128568,0.148225,4.389,0.000189,5.9248,2022-05-25
1.196145,3.1218,3.1989,3.4308,4.5699,0.6565,0.2361,4.7032,5.5382,0.559714,0.0003,0.056692,0.034471,0.001078,0.003475,0.002375,0.035417,2.8545,0.08399,0.021718,1.171288,3.1989,0.128343,0.148894,4.3935,0.000189,5.9223,2022-05-26
1.195873,3.1169,3.1993,3.4384,4.5834,0.6518,0.2361,4.7175,5.5444,0.559579,0.0003,0.056578,0.034585,0.001078,0.003482,0.002374,0.035386,2.8452,0.084003,0.021678,1.170865,3.1993,0.128417,0.149349,4.3925,0.000189,5.9303,2022-05-27
1.191244,3.1335,3.1979,3.4403,4.5678,0.6532,0.2353,4.6949,5.5254,0.557442,0.0003,0.056368,0.034438,0.001074,0.003494,0.002365,0.035255,2.862,0.083758,0.021867,1.166489,3.1979,0.128229,0.149335,4.3755,0.000189,5.9032,2022-05-30
1.190428,3.1368,3.1924,3.4493,4.549,0.6565,0.235,4.6983,5.5148,0.557102,0.0003,0.056363,0.034108,0.001073,0.003523,0.002363,0.035242,2.8574,0.083492,0.022003,1.16572,3.1924,0.127944,0.150449,4.3725,0.000189,5.8992,2022-05-31
1.192197,3.1483,3.1966,3.4623,4.561,0.6563,0.2354,4.6978,5.5215,0.558101,0.0003,0.056432,0.033965,0.001075,0.003528,0.002367,0.035249,2.8569,0.083585,0.021994,1.167578,3.1966,0.12763,0.15087,4.379,0.000189,5.9103,2022-06-01
1.195056,3.1492,3.1932,3.4665,4.5591,0.6565,0.2356,4.6777,5.4807,0.559375,0.000301,0.056598,0.033752,0.001078,0.003519,0.002373,0.035388,2.8457,0.083721,0.022197,1.170346,3.1932,0.12775,0.150063,4.3895,0.000189,5.9221,2022-06-02
1.192878,3.1832,3.1981,3.485,4.5779,0.6579,0.2352,4.7145,5.5115,0.558569,0.000303,0.056616,0.033767,0.001076,0.003532,0.002368,0.035285,2.8751,0.082983,0.022168,1.168151,3.1982,0.127573,0.150036,4.3815,0.000189,5.9064,2022-06-03
1.197234,3.1572,3.1904,3.4922,4.5256,0.6609,0.2357,4.6987,5.5041,0.560545,0.000304,0.056513,0.033255,0.00108,0.003501,0.002377,0.035402,2.8472,0.083188,0.021955,1.172385,3.1904,0.127686,0.149298,4.3975,0.00019,5.9351,2022-06-07
1.196417,3.1746,3.1952,3.5055,4.5109,0.6588,0.2352,4.699,5.5261,0.560091,0.000304,0.056583,0.033023,0.001079,0.003501,0.002375,0.035341,2.8463,0.083103,0.02168,1.171492,3.195,0.12758,0.148926,4.3945,0.00019,5.9096,2022-06-08
1.196553,3.1563,3.1923,3.4991,4.4897,0.6576,0.2352,4.7079,5.5087,0.560019,0.000303,0.056557,0.032729,0.001079,0.003489,0.002376,0.035337,2.8308,0.082956,0.021948,1.171594,3.1923,0.127235,0.148736,4.395,0.00019,5.9137,2022-06-09
1.197642,3.1233,3.1849,3.4642,4.4913,0.6573,0.2351,4.6735,5.4985,0.560464,0.000302,0.056532,0.032822,0.001077,0.003481,0.002378,0.035353,2.8127,0.083047,0.021782,1.17291,3.1849,0.127084,0.148725,4.399,0.00019,5.9227,2022-06-10
1.200909,3.093,3.1708,3.4461,4.4574,0.6575,0.2361,4.6249,5.4147,0.561929,0.000303,0.056447,0.032683,0.001083,0.003425,0.002384,0.035418,2.7944,0.083085,0.021831,1.175828,3.1708,0.126626,0.148364,4.411,0.00019,5.91,2022-06-13
1.204176,3.0724,3.1748,3.4325,4.4421,0.6548,0.2363,4.6097,5.3766,0.563443,0.000301,0.05663,0.032969,0.001086,0.003428,0.002391,0.035422,2.7768,0.083045,0.021655,1.178964,3.1747,0.126634,0.148453,4.423,0.000191,5.8883,2022-06-14
1.203632,3.0505,3.1748,3.4148,4.4223,0.6558,0.2359,4.6133,5.3136,0.563188,0.000301,0.056664,0.032741,0.001085,0.003424,0.00239,0.035429,2.7521,0.083086,0.021422,1.178336,3.1748,0.126152,0.14885,4.421,0.00019,5.8764,2022-06-15
1.19737,3.0865,3.1704,3.4174,4.4197,0.655,0.2344,4.5977,5.3563,0.560319,0.000298,0.056261,0.032761,0.001079,0.003437,0.002377,0.035209,2.7668,0.08239,0.021221,1.172175,3.1704,0.126135,0.148576,4.398,0.000189,5.8573,2022-06-16
1.197234,3.087,3.1749,3.392,4.5408,0.656,0.2347,4.6354,5.4199,0.560205,0.000298,0.056395,0.033014,0.001079,0.003408,0.002377,0.035203,2.7902,0.082258,0.021029,1.17201,3.1752,0.125374,0.147728,4.3975,0.000189,5.8458,2022-06-17
1.198595,3.0584,3.1697,3.385,4.5405,0.6555,0.2344,4.6195,5.3814,0.560839,0.000297,0.056477,0.032568,0.00108,0.003406,0.00238,0.035243,2.7819,0.081907,0.02104,1.173312,3.1697,0.124796,0.148043,4.4025,0.00019,5.8784,2022-06-20
1.197642,3.067,3.1721,3.3938,4.5527,0.6573,0.2343,4.6339,5.3976,0.560393,0.000297,0.056435,0.03256,0.001079,0.003411,0.002378,0.035257,2.7876,0.081403,0.020929,1.172379,3.1721,0.124512,0.14795,4.399,0.000189,5.8737,2022-06-21
1.197915,3.0558,3.1717,3.3986,4.5469,0.6577,0.2347,4.6253,5.3887,0.560513,0.000297,0.056313,0.032252,0.001079,0.003399,0.002378,0.035221,2.7711,0.081046,0.020731,1.172645,3.1717,0.124215,0.147929,4.4,0.000189,5.8777,2022-06-22
1.19926,3.0454,3.1747,3.4029,4.5859,0.6572,0.2351,4.6581,5.4008,0.561179,0.000296,0.056344,0.032374,0.00108,0.003388,0.002381,0.035121,2.7633,0.080959,0.020815,1.173978,3.1747,0.124611,0.147943,4.405,0.00019,5.8739,2022-06-23
1.198715,3.039,3.1665,3.3897,4.5781,0.6573,0.2345,4.6306,5.3941,0.560917,0.000297,0.056309,0.032587,0.001079,0.003383,0.00238,0.035142,2.769,0.0807,0.021097,1.173414,3.1665,0.123923,0.147876,4.403,0.000189,5.871,2022-06-24
1.198171,3.0422,3.1743,3.4081,4.5963,0.6579,0.2345,4.6457,5.4002,0.560683,0.000296,0.056239,0.032691,0.001079,0.003406,0.002379,0.035107,2.774,0.080091,0.021123,1.172599,3.1743,0.123998,0.148182,4.401,0.000189,5.8797,2022-06-27
1.197218,3.0461,3.1741,3.4183,4.6001,0.6571,0.2342,4.6508,5.3966,0.560473,0.000297,0.056062,0.032467,0.001078,0.003423,0.002377,0.035082,2.7709,0.080246,0.021234,1.171604,3.1741,0.124346,0.148414,4.3975,0.000189,5.8818,2022-06-28
1.197898,3.0371,3.1704,3.4176,4.5982,0.6559,0.2341,4.6292,5.3649,0.560827,0.000297,0.0557,0.032352,0.001078,0.003407,0.002378,0.03491,2.7454,0.080248,0.021279,1.172364,3.1704,0.125169,0.148006,4.4,0.000189,5.8798,2022-06-29
1.198851,3.0261,3.1608,3.4154,4.6122,0.6572,0.2342,4.5981,5.3401,0.561102,0.000297,0.055779,0.032238,0.001079,0.003384,0.00238,0.03495,2.7363,0.080078,0.021487,1.173609,3.1608,0.124692,0.148027,4.4035,0.000189,5.8693,2022-06-30
